start	end	text
172000	175000	We would like to introduce you to the Croc and Trotter,
175000	177000	which is the name of our camp.
177000	178000	Guys, this looks incredible.
178000	179000	It's all right, isn't it?
179000	182000	You know, this is like out of a movie set, Robinson Crusoe.
182000	183000	Yeah.
183000	184000	So with this sign here,
184000	186000	I think this is like a symbol of how far we've come.
186000	190000	So it's no longer a camp, but it's now our home.
190000	191000	Sounds a bit like a pub.
191000	192000	Yep.
192000	193000	Correct!
193000	194000	That's what we're doing.
196000	200000	I discovered they'd constructed a fire pit and seating area,
200000	201000	a communal table,
201000	203000	and individual raised beds...
205000	207000	..that even built themselves a staircase.
208000	211000	Because of the torrential rain, that hill was treacherous,
211000	214000	so one of the first things we did is,
214000	216000	while everyone else basically built the shelter,
216000	217000	I built the steps.
217000	218000	You know, little things like that
218000	220000	where you're trying to conserve energy.
222000	225000	As a team, we definitely thrived, no doubt about it.
225000	227000	I mean, you only have to go and look round the camp
227000	229000	to realise that it was a pretty serious set-up.
231000	232000	Respect.
232000	234000	You know, I know what you guys have been through.
234000	235000	Brutal.
235000	237000	Good effort, you know.
239000	243000	On the women's island, they took a different approach.
243000	244000	Would you like a tour?
244000	245000	I can't wait to see it.
245000	246000	Coconut.
246000	247000	It's our passe.
247000	249000	Made by coconuts that we ate.
250000	252000	You've eaten a lot of coconuts.
252000	254000	Far too much coconuts.
256000	258000	The women had made a huge effort
258000	260000	to make their camp feel homely and cheerful.
260000	262000	Wow, guys, look at this.
262000	263000	This is cool.
263000	264000	It's very cool.
264000	266000	And it's so clean.
266000	271000	You know, it is not easy to get an island like this clean.
271000	272000	This is amazing.
274000	277000	This is way better than I expected.
277000	279000	And I look at how the men did stuff
279000	282000	and it was functional, technical.
282000	284000	It didn't have this kind of warmth.
284000	287000	Little touches of decoration, you know.
287000	289000	To me, it has much more of a heart...
289000	290000	..to it.
290000	291000	This is home.
294000	296000	The first rule of survival
296000	299000	is to find a safe place to build shelter.
299000	301000	Just see the rocks in the distance just there?
301000	302000	That's home.
302000	304000	That's where we're going.
304000	306000	The men chose an excellent spot.
306000	307000	Booyah!
307000	308000	Beach!
308000	310000	It was close to the sea,
310000	312000	which is a great source of food,
312000	314000	but set back enough from the beach
314000	316000	to give the natural protection from the elements.
316000	318000	Because it's elevated,
318000	320000	this is not really going to get that wet.
322000	324000	Right, what do you want me to do, Paul?
324000	327000	What we need now are cross members.
327000	329000	Having chosen their location,
329000	331000	the men set about building shelter
331000	333000	to protect themselves and their fire
333000	335000	from the frequent tropical storms.
335000	337000	It's got a fairly good canopy.
337000	339000	It's got four corners that we can notch off,
339000	342000	put rope into, cover over the top.
342000	344000	From my experience in the wild,
344000	346000	constructing a good shelter is crucial.
346000	347000	Not only to get yourself out of that water,
347000	350000	but also just for morale.
350000	352000	You know, if you're just getting pissed off
352000	353000	all day, all night,
353000	355000	to have somewhere to hide away,
355000	357000	get out of it, means so much.
359000	362000	So, um, these are the dormantries.
362000	365000	The men went on to build individual covered beds
365000	367000	that were raised off the floor
367000	369000	to protect them from the jungle critters.
369000	371000	A group of guys decided that they were going to start
371000	373000	throwing up a bed for everybody,
373000	375000	and then you would personalise your own bed
375000	377000	by putting a roof on your pitch,
377000	379000	depth of bed, length of bed, that sort of thing.
379000	381000	The beds were built using A-frames
381000	384000	and lengths of washed-up rope for their mattresses.
384000	387000	OK, whose is the best, do you reckon?
387000	389000	Mine.
389000	391000	And that's this one.
391000	393000	A man's bed is his castle.
393000	395000	I got stuck into my bed, making it as comfortable
395000	397000	as I possibly could, cos once I'd got in that bed,
397000	399000	I wanted that to be my personal place for me to go,
399000	401000	close my eyes and be at home.
401000	404000	So I realised, once they decided to make individual beds,
404000	406000	pick a decent one, make it a palace.
406000	408000	Are you happy for me to have it, guys?
408000	410000	By all means, sir.
410000	412000	Are you going to be sad to leave this, Vic?
412000	414000	Yes, I am, yeah, yeah.
414000	416000	That was my one luxury on this island,
416000	419000	and a good night's sleep every night.
419000	422000	Oh, God, yes.
422000	425000	If the beddies are rocking, don't come and rock in.
428000	430000	Oh, Jesus.
430000	433000	It's really dense up here, so we need to get moving.
433000	435000	On the women's island,
435000	437000	establishing a base camp took longer.
437000	440000	This is the direction where we should be heading in.
440000	443000	The group split, and after getting lost in the jungle...
443000	445000	I think it's that way.
445000	448000	..it took them nine days to establish a permanent home
448000	450000	with a sustainable water source.
453000	457000	For the women, it wasn't until their final week on the island
457000	460000	that they came up with the idea for a communal bed
460000	462000	where they could keep each other warm.
462000	464000	OK, and then just tie that there. Perfect.
465000	468000	We felt that it was a really important way
468000	472000	of utilising our greatest resource, which are plastic bottles.
472000	474000	And you can probably get six or seven of us on it.
474000	475000	And it's fully lined.
475000	477000	Can I have a go? Please go and lie on it.
477000	479000	I mean, it's not quiet... No, it's not quiet.
479000	480000	..but it's comfy.
483000	484000	I mean, this is...
484000	487000	This is 1,000 times comfier than the male one.
487000	489000	Yes! Yes!
491000	494000	The only thing is, you get up in the middle of the night, go for a pee,
494000	496000	everybody knows you're getting up.
497000	499000	What have you been sleeping on before this?
499000	501000	Beach. The beach.
501000	502000	Which is brutal.
502000	504000	But it's not bad if you're spooning, Bert.
504000	506000	No. We love a spoon.
513000	516000	There were several really good reasons for sleeping as a group.
516000	517000	There was a sense of safety.
517000	519000	If there were anything nasty was to come into camp,
519000	521000	the group was there to deal with it.
521000	523000	You've got to choose your spot now, Georgie.
524000	528000	Mmm, decisions, decisions.
529000	532000	I think we were really happy with spooning in a really sad way.
532000	535000	It was quite a big comfort for a lot of us
535000	537000	and definitely a way to keep warm.
537000	539000	Nice and warm.
542000	545000	You know, maybe this is a difference between men and women.
545000	547000	The men wanted their space.
547000	549000	They wanted these individual shelters where they can hide away
549000	551000	and they go, I'm annoyed with him.
551000	553000	I close my curtains and I'm done.
553000	555000	But actually, community is strength.
557000	561000	I very much anticipated that the women would be very much the homemakers.
561000	564000	It would be right top of their list to build shelter.
564000	567000	I think it was interesting just how long it took.
567000	569000	They look pretty good.
569000	572000	Oh, for fuck's sake.
572000	574000	They just didn't have the skills.
574000	577000	They had to learn these skills by getting things wrong
577000	579000	and they got there in the end.
579000	582000	But one thing the women were better at was making fire.
582000	585000	They did it much quicker than the men.
585000	587000	So this is Vesta.
587000	591000	She was absolutely flaming, but she's decided to go a bit down.
591000	592000	Why Vesta?
592000	595000	Because Vesta is the Roman goddess of the hearth.
595000	598000	For us, she's been the heart of the camp
598000	600000	and the main thing that we've kept going.
600000	603000	The women used a traditional friction-based method,
603000	606000	spinning a bow drill to create heat by friction...
606000	608000	Bloody good ember.
608000	611000	..then blowing on the ember to breathe life into the flame.
611000	613000	Here we go! Oh, my God!
613000	614000	Wow!
614000	615000	It's got fire!
615000	616000	It's got fire!
622000	625000	Well, we tried all sorts, the bow and the shaft thing,
625000	628000	holding it and rubbing it up and down like fools
628000	630000	and sweating onto it and spoiling it.
630000	632000	We got no smoke or anything.
632000	634000	To me. To me.
634000	635000	Awesome.
635000	638000	That learning curve just went like a U-bend. Boom.
638000	640000	It's gone out of need. Fuck all.
641000	644000	Just basically using the sun to focus there in one point
644000	646000	has given us quite a lot of heat.
648000	652000	It was Kyle that sat most of the second day having a go at it.
652000	654000	I mean, that man's determination was unbelievable.
654000	656000	Sat for hours holding his glasses.
656000	657000	Come on.
659000	661000	Get the sticks ready, lads.
661000	663000	Get up there, get up there.
663000	666000	You've got it, you've got it, you've got it!
666000	668000	Go, go, go!
668000	669000	Yeah!
669000	671000	He was the unsung hero. He really was.
671000	673000	And, my God, we thanked him for it.
676000	678000	Fucking yes!
678000	679000	You nailed it.
679000	681000	You're the hero.
683000	686000	But the fire didn't help them deal with the sandflies,
686000	688000	which attack at sunrise and sunset
688000	691000	and they feed on the protein in human blood.
693000	695000	Oh, it's swollen.
695000	697000	They were unmerciful.
697000	698000	They really were unmerciful.
698000	699000	Scabbed.
699000	701000	Oh!
701000	704000	They got covered head to foot in sandfly bites
704000	707000	and that can have a real demoralising effect.
707000	709000	You're scratching, then things get septic,
709000	712000	you know, you've got salt wounds, a big no-no.
712000	714000	They bit constantly.
714000	716000	Yeah, constantly being bitten.
716000	718000	You can just see them all flying around, it's horrible.
718000	721000	It makes me itch thinking about the insects.
721000	724000	They were everywhere, in people's knickers.
724000	727000	There was no way you could sit down at all unless you're in the water.
727000	730000	Unless you're in the water where some sort of insect
730000	734000	or some sort of bug is not going to absolutely tear your skin apart.
734000	737000	I feel like I'm turning into the fucking Elephant Man.
737000	740000	If anybody films me, I'll kick off.
742000	744000	You fucking bitch!
748000	751000	Good job I'm not going on a date any time soon.
753000	755000	And neither did the men escape unscathed.
755000	756000	Oh, God!
758000	760000	Sandfly, seriously.
760000	762000	I'll burn or cut this island down
762000	764000	if that's what it means to get rid of them.
766000	769000	But the islanders came up with some ingenious techniques
769000	771000	to ward off the island critters.
771000	773000	You seal your hood round and put your boxer shorts
773000	776000	that you've been wearing for four weeks over your face.
776000	780000	You just sleep in that rigid position for, you know, six hours.
782000	784000	Just put that over like that.
784000	785000	There he is.
785000	786000	Perfect.
786000	791000	It's the most uncomfortable thing I've ever been through in my life.
791000	793000	You mean you don't love the great outdoors, Jill?
793000	795000	Not when I can't see it,
795000	799000	cos I've got to sleep with a fucking T-shirt over me face.
799000	802000	I may as well be at fucking home with the lights out.
803000	807000	And the women used some extra resources not available to the men.
808000	811000	The sanitary bag got misused
811000	814000	and we found a few stuck sanitary towels all over your face.
814000	815000	That's not misused.
815000	817000	They kept them away.
817000	819000	That's exactly the right use.
819000	821000	I cleanse my face with sanitary towels now.
821000	823000	Now I've run out of cotton pads, you can't complain.
823000	825000	You're like, oh, sanitary towel, that'll work.
828000	830000	After six weeks utterly alone,
830000	833000	I've returned to see how the men and women adapted
833000	835000	to surviving on their islands.
836000	839000	When it comes to survival, I often talk about the rule of three,
839000	842000	which means you can survive three minutes without air,
842000	844000	three days without water,
844000	846000	three weeks without food.
847000	851000	During tropical storm season, rainwater is plentiful.
851000	853000	As it rained, it used to come off the trees,
853000	855000	so we used to collect it that way.
855000	857000	It's running like a bloody tap.
857000	859000	We nicknamed it the Jungle Tap.
863000	866000	But once it hits the ground, water is contaminated.
866000	869000	You've got to purify water properly.
869000	871000	If you don't, you're going to get sick,
871000	873000	and groundwater can contain
873000	875000	a whole host of nasties.
875000	878000	Oh, my God, that is horrible.
878000	880000	If you think about it, it's where the animals,
880000	883000	they come to drink, but also it's where they come to crap.
883000	885000	So we'll fill the reservoir to the max
885000	887000	and we'll let gravity do the rest.
887000	891000	With each man needing to drink between two and four litres a day,
891000	895000	they invented a filtering system to purify the water before boiling.
897000	900000	It still doesn't look as clear as I was hoping it would.
900000	901000	No.
901000	903000	We've put it through several bottles with sand,
903000	905000	with a bit of a ripped-up T-shirt in the bottom
905000	907000	to try and filter out all the crap.
908000	910000	It doesn't taste like piss, does it?
911000	913000	It is like... It tastes like middleweight tea.
913000	916000	Have you learned to hate drinking warm water?
916000	918000	No, I don't mind it.
918000	920000	And actually, it's good.
920000	922000	It's really good.
922000	924000	You don't have to kind of just knock it back.
924000	925000	It's decent water.
925000	927000	The water was not an issue.
927000	929000	And actually, dehydration was your own fault
929000	930000	rather than lack of water.
930000	931000	Yeah.
934000	936000	On the women's island,
936000	939000	their water source was far more polluted than the men's.
939000	941000	That is fucking disgusting.
941000	944000	It is. It really is.
944000	946000	Definitely double filtering there.
946000	948000	Fucking hell.
948000	950000	Their system was simple but effective,
950000	952000	using one jerry can to filter
952000	955000	while the other was constantly on the boil.
955000	959000	I think it was Jamie's sock, a little bit of charcoal, my bra,
959000	962000	and literally just dripped it through very, very slowly,
962000	965000	and within a day, you've got 30 litres of the stuff.
967000	969000	I don't want to drink the water.
969000	971000	It tastes of poo.
971000	974000	You drink it, then you gulp,
974000	976000	and then you vomit.
980000	984000	With water sorted, they now needed to feed themselves.
984000	987000	I ensured they had enough indigenous animals,
987000	990000	vegetation, and water to keep them alive.
990000	993000	What they had to do was have the ingenuity
993000	995000	to find it, catch it, and kill it.
995000	998000	Welcome.
998000	1001000	Before entering this extreme environment,
1001000	1003000	they were given basic survival training
1003000	1005000	in what they could hunt and trap.
1006000	1011000	These were just regular, ordinary, everyday people in regular jobs.
1011000	1013000	Diverse jobs, but everyday jobs.
1013000	1015000	This is a boa constrictor.
1015000	1017000	This guy is edible.
1018000	1020000	They do get huge.
1020000	1022000	They've been known to take small children.
1024000	1026000	You can't afford to be squeamish.
1026000	1029000	Killing your food is a survival reality.
1029000	1031000	If it's food, it's fuel.
1031000	1034000	You're a testament to British engineering, this will be.
1034000	1038000	In my experience, one of the most energy-efficient ways of hunting
1038000	1040000	is trapping.
1040000	1042000	If it works.
1042000	1045000	From the intricate Cayman box trap,
1045000	1046000	which, when set off,
1046000	1048000	forms an inescapable prison...
1048000	1050000	Meow!
1050000	1053000	..to the simple spring-loaded trap,
1053000	1056000	which uses a trigger system to ensnare the animal.
1056000	1059000	It comes down to feed or water.
1059000	1061000	Pour a little bit of beer down.
1063000	1064000	Bingo.
1064000	1067000	I had this TV view of trapping.
1067000	1069000	You make one trap, you catch one animal.
1069000	1071000	No, no, no, no.
1071000	1072000	OK, ready?
1072000	1074000	You have to put out a lot of traps,
1074000	1075000	you have to keep going back,
1075000	1077000	you have to keep going back to them,
1077000	1080000	and eventually, if you're lucky and you've done it right,
1080000	1081000	you'll catch something.
1081000	1082000	Right, I'll distract him.
1082000	1084000	Hey, Mr Croc!
1084000	1087000	But once you've trapped an animal, you need to kill it.
1087000	1089000	We need to get a loop over that mouth.
1090000	1093000	Ooh! Look at that beauty!
1093000	1096000	With the crocodile, the men used a noose to control the jaws
1096000	1098000	so it could be manoeuvred into position.
1098000	1101000	Watch him, watch him! Go now, go now!
1101000	1103000	Then they used their body weight to pin it down.
1103000	1104000	Come on, all right!
1104000	1106000	Yes, mate, yes!
1106000	1107000	That's it.
1107000	1110000	And dispatch as quickly and humanely as possible.
1110000	1113000	The technique that they used to catch that crocodile
1113000	1115000	was actually textbook.
1115000	1117000	It was pretty impressive, because there's no doubt,
1117000	1120000	you know, you're faced with the number-one predator on the island.
1120000	1121000	It's intimidating.
1123000	1126000	I felt very, very strongly, like, if we're going to kill stuff,
1126000	1128000	we should kill it humanely
1128000	1130000	and we should not waste any scrap of it.
1130000	1132000	Come on, look at that!
1132000	1133000	Whoa!
1133000	1135000	Mate, get in!
1135000	1136000	Unbelievable!
1136000	1138000	Let the feast begin, boys!
1138000	1139000	Yes!
1143000	1144000	These are some of the trophies we kept.
1144000	1146000	We absolutely ate everything.
1146000	1148000	Seven feet of beautiful crocodile.
1148000	1150000	That's all that remains, pretty much, apart from the sign.
1150000	1152000	Thing is, if you hesitate, you lose.
1152000	1154000	Set your traps, set multiples of them.
1154000	1155000	You've got to be opportunistic.
1155000	1157000	It's great, you're right.
1157000	1158000	Dosh.
1159000	1164000	While some men accepted that killing was necessary to eat...
1164000	1166000	Hi, sage and onion.
1167000	1168000	Ooh!
1168000	1170000	..one of the things I think the women struggled with
1170000	1173000	was putting aside their instinct to nurture
1173000	1176000	and turning it to an instinct to hunt and to kill.
1179000	1182000	Hunting and killing has been the biggest eye-opener
1182000	1184000	that I've taken from the island.
1184000	1187000	Taking a life is never easy,
1187000	1190000	and for the women, it was a real turning point.
1190000	1194000	They overcame one of the hardest psychological obstacles,
1194000	1197000	showing they had what it takes to be survivors.
1201000	1204000	You can spend a week trying to trap an animal,
1204000	1207000	and then the actual killing process is pretty gruesome.
1207000	1209000	It's actually a really emotional thing.
1209000	1213000	Using a knife, the most humane way to dispatch an animal,
1213000	1215000	one way to dispatch a pig,
1215000	1217000	is by severing its jugular veins,
1217000	1219000	which renders the animal unconscious.
1221000	1224000	It was so hard. It was horrible.
1226000	1230000	It took them a long time to embrace the hard reality
1230000	1232000	of this isn't going to be pretty.
1232000	1235000	But from that point on, the women, just like the men,
1235000	1237000	were able to take their rightful place
1237000	1239000	at the top of the island's food chain.
1241000	1243000	While there's plenty to eat on land,
1243000	1244000	and you can catch it,
1244000	1247000	the most reliable source of food for the men and the women
1247000	1249000	wasn't on the island at all.
1250000	1253000	All of the seas around here are literally teeming with life.
1253000	1256000	There's something like 500 different edible species of fish,
1256000	1259000	and it's why, when it comes to desert island survival,
1259000	1261000	I always say to people, fish first.
1261000	1264000	Once you figure out how to catch them,
1264000	1267000	you've got a well-stocked larder right on your doorstep.
1267000	1269000	Oh, look, look, look, look!
1269000	1271000	Rays. Fuck, they're shallow, aren't they?
1271000	1273000	Come on, boys, let's get one of these.
1273000	1274000	It's easier said than done
1274000	1277000	when you don't have the right tools for the job.
1277000	1279000	Stingrays won. Survivors now.
1279000	1281000	Yeah!
1281000	1283000	No, she just lost it!
1283000	1285000	Get him behind it.
1285000	1287000	Oh!
1287000	1288000	Cut him off.
1288000	1291000	Have you ever seen anyone fish like that before in your life?
1291000	1295000	I don't think any fish you couldn't, couldn't eat around.
1295000	1297000	It's rubbish.
1297000	1299000	I loved the fishing.
1299000	1302000	I loved doing the fishing, but I was rubbish at it.
1302000	1303000	Bastard him.
1303000	1305000	That spear's not worth donkey poo.
1305000	1307000	Fucking rubbish.
1307000	1310000	Then the reality kicks in that you have no idea what you're doing
1310000	1313000	and hopefully that you're going to be able to clutch at things
1313000	1314000	to make them work.
1314000	1316000	That's why it's called fishing and not catching.
1316000	1318000	It was a big learning curve.
1318000	1320000	It really was a big learning curve.
1320000	1322000	You fucking beauty!
1324000	1326000	Look at the size of that bitch!
1326000	1328000	As part of their basic survival kit,
1328000	1331000	I provided both islands with a handful of fishing hooks.
1333000	1335000	Oh, Barney, you're an inch or two longer.
1335000	1338000	It's directly proportional to the size of my penis.
1338000	1341000	Which meant they could experiment with improvised rods.
1341000	1343000	That idea is so romantic, isn't it?
1343000	1345000	To be able to carve your own fishing rod,
1345000	1348000	sit there with your stick like a gnome and soak up the sun.
1348000	1350000	Oh, I got a big one!
1350000	1351000	Whoo!
1353000	1354000	Fuck!
1354000	1356000	But it was far from romantic, really.
1356000	1358000	It was a really hard graft.
1358000	1360000	Oh, my God, I can't believe it!
1360000	1362000	She's caught a fish!
1362000	1363000	There it is!
1363000	1365000	Daddy brought home the bacon!
1365000	1366000	Yeah!
1366000	1367000	Yeah!
1367000	1368000	Yeah!
1368000	1369000	Yeah!
1369000	1370000	Oh, I saved everybody.
1370000	1371000	I was almost like Jesus.
1371000	1374000	I fed the thousands with nothing more than a homemade fishing rod.
1376000	1379000	In a survival situation, the sea can be a lifesaver.
1379000	1381000	But if you don't treat it with respect,
1381000	1383000	it can just as easily take you out.
1385000	1386000	There he's gone!
1390000	1391000	Oh, shit!
1392000	1394000	Whoo-hoo!
1394000	1395000	I've seen it happen.
1395000	1399000	A misjudged tide or a freak wave and it's game over.
1399000	1401000	Rock fishing can prove deadly.
1401000	1404000	Best fishing was always in the most dangerous spot.
1404000	1406000	And bad shit happens really quickly.
1406000	1408000	It takes 12 months for Christmas to come.
1408000	1410000	Bad stuff happens that quick.
1410000	1412000	And that's why rock fishing is considered
1412000	1415000	one of the most dangerous sports in the world.
1415000	1417000	Oh, my God!
1417000	1418000	Oh, shit!
1418000	1421000	Literally, within half a second, he was gone like that.
1421000	1423000	And it was genuinely terrifying.
1423000	1425000	And I just remember screaming at the top of my voice,
1425000	1426000	Ross!
1433000	1437000	There's nothing like a successful hunt to lift the spirits.
1437000	1439000	Is this the first time we've actually had breakfast?
1439000	1440000	Yeah, I think it is.
1440000	1441000	Amazing.
1441000	1443000	But as I know from experience,
1443000	1446000	the island diet can have a few unwelcoming effects.
1446000	1449000	The island diet can have a few unwelcome repercussions.
1452000	1454000	Oh, pardon me.
1454000	1456000	Sorry.
1456000	1458000	God, that was horrible.
1458000	1460000	I'm going to have to go.
1460000	1462000	Oh, no, you're not going to be sick, are you?
1462000	1464000	I don't know. I don't feel very well. Sorry!
1465000	1466000	Pardon me.
1466000	1469000	Why does that always happen when I'm talking about food?
1469000	1471000	That's not what's supposed to happen.
1471000	1474000	Basically, I've been having explosive diarrhea.
1476000	1480000	I would get completely naked, do a poo...
1482000	1485000	..and just run straight into the sea
1485000	1488000	and have a shower and bath in the sea.
1488000	1491000	With no modern conveniences on the island,
1491000	1495000	the call of nature presented something of a dilemma for the women.
1495000	1497000	You were doing a poo in the ocean? Yeah.
1497000	1498000	What?! Yes.
1498000	1499000	Are you kidding me? No.
1499000	1501000	Why are you shitting in the ocean?
1501000	1503000	Because it's clean.
1503000	1504000	Going for a poo.
1504000	1505000	A lot of people went in there.
1505000	1508000	A lot of people went into the jungle and dug holes.
1508000	1510000	I have to confess,
1510000	1513000	I was really worried about something biting my bum,
1513000	1516000	so I used to go just on the water's edge,
1516000	1518000	which I know upset a lot of people.
1519000	1523000	The men weren't so fussy about where they did their business.
1523000	1524000	Here comes my esteemed colleague.
1524000	1527000	I think he might have some good news for the camera.
1527000	1530000	I've officially dropped anchor in Poo Bay three times.
1531000	1533000	Oh, such a relief. I feel like a new man.
1533000	1534000	Going in the sea, for me,
1534000	1536000	it was absolutely perfect.
1536000	1538000	So I've started shitting in the bath.
1542000	1545000	Six weeks after abandoning the men and women
1545000	1547000	on two remote tropical islands,
1547000	1551000	I went back to see for myself how they managed to stay alive.
1556000	1558000	Shit!
1558000	1561000	It's good to get it off your chest now and again, Barney.
1561000	1564000	Sometimes the hardest thing about surviving on a island
1564000	1567000	is living with your fellow castaways.
1567000	1569000	It's fucking immaturity.
1569000	1571000	It's sulking and it's attention-seeking.
1571000	1574000	They don't know this is not an enjoyable experience for me.
1574000	1576000	I fucking hate it.
1576000	1578000	You pointing a finger at me and saying,
1578000	1580000	well, you've had sleep, fine, that's your problem.
1580000	1581000	Kyle!
1581000	1583000	We're all sweating our bollocks off up there, fella,
1583000	1585000	and it looks like... Yeah, yeah.
1585000	1587000	Looks like you're doing fuck-all when it comes to wood.
1587000	1589000	Before I went into the island, I was worried.
1589000	1591000	It could go one of two ways.
1591000	1593000	When women are great, we're fantastic communicators,
1593000	1595000	good at multitasking.
1595000	1596000	I know we're not finished.
1596000	1599000	I was actually just having a little bit of a rest.
1599000	1601000	So give me a break, please.
1601000	1604000	I'm not saying that, I'm just saying you haven't finished, that's all.
1604000	1605000	Right.
1605000	1606000	When a group of women are bad,
1606000	1609000	it's bitchy and backstabbing and really nasty.
1609000	1611000	Well, you're not here for the team any more,
1611000	1612000	you're here for yourself.
1612000	1614000	Are you trying to start an argument?
1614000	1615000	I'm asking, that's what you're saying.
1615000	1617000	You are trying to start an argument.
1617000	1619000	I think I've done quite well to hold my tongue,
1619000	1622000	because I could have called her a fucking stupid cunt.
1622000	1624000	Like I wanted to.
1624000	1627000	Constantly moaning and grumbling and complaining.
1627000	1629000	I think, oh, God, if you all do my head in.
1629000	1632000	If anything's going to make me leave this island,
1632000	1634000	it's the people.
1634000	1636000	It's the lack of team work.
1636000	1640000	I think my major achievement was actually not hitting anybody.
1642000	1645000	I think one of my concerns for you guys right at the beginning
1645000	1647000	is that, you know, you're such diverse people.
1647000	1650000	When the gloves are off because you're tired, you're hungry,
1650000	1652000	from my experience, I can be quite explosive.
1652000	1653000	And that is hard.
1653000	1655000	I don't know, you liked an argument, didn't you, Vic?
1655000	1656000	Did I?
1656000	1658000	I don't remember any of that.
1660000	1663000	I was taking the bones out so we can use them for the next meal.
1663000	1665000	All that was left to do with that soup was stir it.
1665000	1667000	How difficult can stirring soup be?
1667000	1671000	Because you are in such an extreme environment,
1671000	1675000	tiny, tiny little things are going to get you agitated.
1675000	1678000	To some it would look like you didn't want to do the harder job.
1678000	1681000	I would say, fuck you to that person, that's what I'd say.
1681000	1684000	And I was just like, guys, you're arguing about fucking soup.
1684000	1685000	You know what I mean?
1685000	1687000	Just let's fucking calm down, eh?
1687000	1689000	There's no need to be like this.
1689000	1691000	I really do think that this experience
1691000	1694000	is the ultimate pressure cooker environment.
1694000	1697000	Living in close quarters like this, it's inevitable.
1697000	1699000	You're going to get conflict.
1700000	1702000	When there's a little bit too much pressure, you need to let it off.
1702000	1705000	You need to have a good swear or a shout or fall out with somebody.
1705000	1709000	Whether you're right or wrong, it's better.
1709000	1710000	It's better.
1711000	1715000	But listen, Victor, I'm sure it won't be our last little lock on the horns,
1715000	1716000	but no hard feelings, mate.
1716000	1719000	Not much weather, fella, not much weather.
1719000	1724000	If left unchecked, tensions among the men could have torn the group apart,
1724000	1728000	but they came up with their own novel way of dealing with conflict.
1728000	1733000	We've had our morning meetings and in that we've had a beef section.
1733000	1737000	If anyone has a problem, it's aired to the group, in front of the group,
1737000	1739000	and talked about like adults.
1739000	1740000	As a result, I think we can all say,
1740000	1742000	there's been the odd tiff here and there,
1742000	1744000	but nothing more than the lover's quarrel.
1746000	1748000	Anyone got any beef?
1748000	1751000	What's important is that grievances don't fester.
1751000	1753000	If you can shine the light on what you're finding difficult,
1753000	1754000	it tends to go away.
1754000	1756000	Good way to start the day.
1756000	1758000	Do you think we're getting everything off our chest and everything like that?
1758000	1759000	Do you think it's working?
1759000	1761000	Don't want any beef stewing.
1762000	1765000	Is that why you wanted to emcee, just for that jaw?
1765000	1766000	That was it?
1766000	1767000	I've been thinking about this all night.
1767000	1768000	I thought so.
1770000	1773000	The women devised an altogether different approach
1773000	1775000	to healing rifts in the group.
1775000	1777000	Island therapy.
1777000	1779000	I'll start.
1779000	1782000	Bea, I feel like your positivity is something
1782000	1784000	that I've never come across before.
1784000	1787000	I am so fond of you, Jules, and I think you're hilarious.
1787000	1789000	It's cringe.
1789000	1793000	One of the most important qualities is actually kindness.
1793000	1796000	You know, and it's not something you necessarily immediately think
