start	end	text
495180	498180	It's made me extremely independent.
498180	501180	So if someone was to start bossing me about,
501180	506180	it would make me really upset and probably make me really angry.
509180	511180	I'll do what I want, when I want.
511180	514180	I don't want anybody telling me what to do, bossing me about.
514180	515180	Fed up.
515180	518180	We have to do things that, you know, we don't always want to do,
518180	520180	but it's for the team.
520180	523180	I've had enough of fucking everything!
525180	527180	It really is shit!
530180	533180	If anything's going to make me leave this island,
533180	535180	it's the people.
535180	537180	It's not like a team work.
539180	542180	Well, darling, I mean, I don't know what to say to you other than,
542180	544180	you know, I completely agree.
544180	547180	I thought we were all going to be a team and pull together and...
549180	551180	It's not like that at all, is it?
551180	553180	It's absolutely not like that at all.
554180	558180	The effects of starvation on the body are not just physical.
558180	562180	Extreme hunger makes people desperate, depressed, irritable,
562180	565180	and all the negative emotions that women are experiencing
565180	567180	will be amplified.
567180	570180	And if there are rifts emerging now, what hunger will do,
570180	574180	it will act like a crowbar, forcing those rifts further apart.
583180	587180	So, what's everybody doing? Can we just make it clear?
588180	591180	Nobody's taken responsibility to set a fire rotor,
591180	596180	so it's left to Beth and Lauren again to keep the embers going through the night.
596180	600180	I'm sorting out the fire. You're sorting out your socks.
600180	602180	While Jamie has slept.
602180	604180	I think you should help.
604180	607180	Right, well, do you know what I can't be doing with this?
607180	609180	Literally, you've got to bend over and get a fucking twig.
609180	612180	Well, just stop fucking bossing me about, right?
612180	614180	Look, there's Rose here.
614180	618180	I want to show my daughter that I can be brave.
618180	622180	I want to show her that there are endless possibilities
622180	624180	and a woman can do anything.
624180	628180	I'm hoping we're all going to group together and be a team,
628180	630180	especially because it's just a group of women.
630180	633180	I think we've all got a little bit of something to prove.
635180	636180	I will help when I'm ready.
636180	639180	I've been up all night with the frigging fire.
639180	641180	And I'm tired too.
641180	642180	And you're saying...
642180	644180	You're sitting there sorting out your fucking feet.
644180	646180	I've got socks on.
649180	651180	Whatever.
651180	653180	Fucking laziness. It's outrageous.
653180	656180	It's absolutely outrageous.
656180	660180	We're all a bit fed up with Jamie. There, I've said it.
660180	663180	It's really making me frustrated.
663180	665180	And...
665180	667180	..every time I stop,
667180	670180	I feel like people are looking at me.
670180	671180	Actually, you know,
671180	674180	I didn't mean to hurt anyone's feelings and...
674180	677180	I don't know, but I think we're going to end up killing each other
677180	679180	by the end of this, I really do.
681180	684180	We are completely dysfunctional as a group.
684180	688180	I find that deeply upsetting and deeply frustrating
688180	691180	that we're led by mush.
691180	695180	We need a leadership to get ourself together,
695180	697180	to get our food sorted,
697180	700180	and we just can't live from this sort of hand-to-mouth,
700180	702180	piecemeal way.
703180	706180	More thought needs to be going into this, for sure.
707180	710180	Lauren and Beth call an emergency meeting.
710180	714180	We're working for democracy and, you know, things are pretty positive.
714180	717180	Something...something has gone wrong somewhere.
717180	719180	What do you think has gone wrong?
719180	721180	We're literally starved.
723180	727180	The group feels fragmented and that we're not a unit.
727180	729180	I don't know how that fire's managed to keep going.
729180	732180	It's literally by luck and coincidence that we keep rocking up,
732180	735180	going, oh, fuck, the fire's literally just about to go out,
735180	738180	and, oh, God, I've just got that jab of water.
738180	741180	You know, it's basically lack of structure
741180	744180	because then we have lack of food and it's kind of a knock-on effect.
744180	748180	I think, personally, we need to decide on a leader
748180	752180	to set out what is needed and a plan of action.
752180	756180	I can hear you're really passionate, Georgie, and I totally get it,
756180	758180	but I think, for me, we collapse.
758180	762180	For me, we collaboratively lead the group.
762180	766180	Harvey, that system is not working because we've done that
766180	768180	and I think we're stumbling from one day to the next
768180	770180	and now we're in crises.
770180	773180	I'm with Harvey here. Why is it necessary to have the leader?
773180	775180	Because the leader knows where everything is.
775180	779180	The leader will lead you and go, right, OK, these are the priorities.
779180	785180	Why should I let somebody boss me about and tell me what to do?
785180	787180	I'll do what I want to do.
787180	790180	You cannot stand there and go, I'm going to do what I want to do
790180	793180	and if someone's telling me what to do, I'm not going to do it.
793180	795180	But we all need to come together.
795180	797180	Exactly, the arguments have started already.
797180	798180	It's not an argument, Jamie.
798180	801180	This is what happens when you try and elect leaders.
801180	804180	SHE GASPS
804180	806180	This is what I didn't want.
806180	808180	I know, I know.
808180	811180	The last few days.
811180	814180	This is what I didn't want.
814180	817180	Trying to improve their destructive group dynamic,
817180	819180	it is important for the women.
819180	821180	Now they've turned on each other,
821180	824180	they've pushed their very survival back into jeopardy
824180	828180	and without decisive leadership, they won't make it to the end.
828180	830180	I'm so torn. I'm torn.
830180	832180	I think the fact that we're so torn
832180	835180	means that there isn't ever going to be a leader.
837180	841180	I want a double cheeseburger with extra cheese,
841180	845180	extra gherkins, onions, a little bit of lettuce, tomato,
845180	846180	just for good measure.
846180	848180	It's the final week on the island.
848180	851180	Food is scarce and the women are starving.
851180	854180	Age. Don't talk about food.
854180	856180	What's the new rule we say?
856180	858180	Penis, penis, penis. Penis, penis, penis.
858180	861180	Just say that instead. It'll stop you thinking about it.
861180	864180	That's why I'm down today. I'm craving food.
864180	866180	Penis.
866180	868180	We're in a really shit situation
868180	870180	and there has to be someone that's ballsy enough
870180	872180	to grab the ball by the horns and go,
872180	874180	do you know what, guys, this is what we need to do.
874180	875180	MUSIC PLAYS
876180	878180	A violent storm is pummeling the island.
884180	886180	Is Jamie still out there?
886180	889180	Yeah, she's having some time now.
889180	892180	Most of the women are sheltering under the fire canopy,
892180	895180	but one of them has removed herself from the group.
895180	897180	Jamie's still toughing it out on the beach.
897180	907180	MUSIC CONTINUES
907180	911180	Soaping wet knickers. Isn't that the definition of sexy?
911180	913180	MUSIC CONTINUES
913180	917180	It's been a broken night's sleep, lying on the wet ground.
917180	919180	I'm like a fucking elephant, man.
919180	921180	It's really not that bad.
921180	923180	The rain has brought her back to the beach,
923180	925180	but she's not feeling too well.
925180	928180	The rain has brought an onslaught of insect attacks.
928180	931180	I do not want to be on camera today.
931180	934180	If anybody films me, I'll kick off.
934180	937180	The insect bites are driving me round the fucking bend.
937180	939180	I'd like to punch each fly in the nose.
939180	942180	We had something to fuck off biting us last night
942180	944180	and I had bites all over my arse.
944180	946180	Bloody ridiculous.
948180	951180	Basically get rid of all this shit on the roof.
951180	954180	Painful, itchy bites aren't their only problem.
955180	958180	I mean, there literally is a twig holding that fucking lot up.
958180	961180	The storm has wreaked havoc in camp.
961180	963180	That don't look good, honey.
963180	966180	The desperate hunt for food has to be put on hold
966180	970180	as the canopy protecting the fire is on the verge of collapse.
970180	973180	Is that big crack there running along the middle of it? Yeah.
975180	978180	How are you getting on? Slow.
978180	980180	But it's better than what we've got, right?
980180	982180	Which is zero right now.
982180	984180	To shield them from insects and rain,
984180	988180	Jamie and Georgie have decided to build a raised bed with a roof.
989180	991180	It's a very busy camp today
991180	994180	to make sure we have a good shelter for us.
994180	996180	And our fire is as dry as a boat.
996180	998180	All hands on deck.
998180	1000180	Down, down, down, down, down, down, there.
1000180	1002180	That's it, you got it.
1006180	1009180	Shall I go that end and push? Yeah.
1009180	1011180	Where's everybody gone?
1011180	1012180	I think Harvey and...
1012180	1014180	Me and Jamie are having a lie down.
1015180	1017180	It's just got too serious.
1017180	1019180	And I know we've got jobs to do,
1019180	1021180	but why is there so much pressure all of a sudden?
1021180	1023180	Guys, we haven't finished!
1023180	1025180	I know, I know we're not finished.
1025180	1027180	I was actually just having a little bit of a rest.
1027180	1030180	Ah! So give me a break, please.
1030180	1032180	I'm not saying that. I'm just saying you haven't finished.
1032180	1033180	That's all. Right.
1033180	1035180	Just whack them all on now.
1037180	1038180	Oh, God.
1038180	1039180	I'm sorry.
1039180	1040180	I'm sorry.
1040180	1041180	I'm sorry.
1041180	1042180	I'm sorry.
1042180	1043180	I'm sorry.
1044180	1046180	I think I might go on strike tomorrow.
1048180	1051180	Let's get this roof on, guys, and then we can have a proper tidy.
1053180	1055180	I'm going to kill myself with these fucking rockets.
1055180	1058180	While the rest of the group toil away on the bed shelter...
1061180	1064180	..Jamie and Belinda decide to take the afternoon off.
1068180	1071180	I kind of feel a little bit like, you know when someone comes into your house
1071180	1078180	and takes a massive shit in your toilet, eats all your food, messes your house,
1078180	1080180	and then leaves and goes, ''Bye now!''
1083180	1087180	We have been upset and tired and angry,
1087180	1090180	and so there's only so long that those things can go on for
1090180	1092180	until you have to do something.
1092180	1093180	So we have to change it.
1093180	1095180	If we're not happy, then do something about it.
1096180	1098180	Beth and Lauren take decisive action.
1098180	1100180	They call an election.
1101180	1102180	Jamie!
1102180	1103180	Hi.
1103180	1104180	Hi, love.
1104180	1105180	We're having a meeting.
1105180	1107180	Clothes are optional.
1108180	1111180	I find Jamie so unpredictable.
1111180	1115180	I don't know if she's going to shrug it off and just say, ''Oh, do you know what, whatever,''
1115180	1117180	or if she's going to kick off about it.
1119180	1121180	All the great expeditions have always had a leader,
1121180	1124180	whether it's Amazon, Scott or Shackleton,
1124180	1127180	but resistance to leadership is not uncommon.
1129180	1130180	We've called this meeting today...
1130180	1133180	..because not much has changed
1133180	1137180	and most people still want a leader.
1138180	1143180	If anybody would like to go for leadership,
1143180	1147180	please make yourself be known.
1151180	1152180	Me and Beth.
1156180	1158180	I'm confused, to be honest.
1158180	1161180	What's so bad?
1161180	1165180	We need a leader so everyone knows exactly what they're doing.
1165180	1167180	You know my feelings on the leadership.
1167180	1169180	Not happy with it.
1170180	1172180	Our whole experience has been amazing
1172180	1175180	and so I just want to end on success
1175180	1177180	and it means a lot, I think, to show that we never gave up.
1177180	1179180	Yeah. Yeah.
1179180	1180180	I so get you.
1180180	1184180	I so want Bear to come and look at our camp and think,
1184180	1186180	''Crikey, those girls were good.''
1186180	1187180	Do we need to take a vote?
1187180	1189180	I think we should just go forwards with it
1189180	1192180	because you're the only people who want to do it.
1192180	1194180	You're happy to go with Beth and Lauren?
1194180	1196180	Are people happy with that?
1200180	1201180	Jamie?
1201180	1202180	Yeah.
1205180	1208180	Lauren and Beth are going to run the leadership jointly.
1211180	1213180	After all of that, well done.
1213180	1214180	Thank you.
1214180	1215180	Be proud of yourselves.
1215180	1216180	Yeah.
1216180	1221180	I was so nervous leading up to it.
1221180	1224180	I was just thinking, ''Oh, my God, how's this going to be taken?''
1224180	1225180	Especially after the other day.
1225180	1228180	But, actually, it seemed pretty positive.
1232180	1234180	We need to just straighten out this end.
1234180	1238180	The new leader's first priority is to feed everyone.
1238180	1241180	We are now going to move the nets, basically,
1241180	1243180	at a different angle in the sea.
1243180	1245180	So, hopefully, we can get a fish.
1246180	1247180	Yeah.
1247180	1248180	We can get a fish.
1249180	1252180	Together, the women have untangled the vital fishing net.
1252180	1254180	OK. Keep it up.
1254180	1257180	They're now determined to finally land a big catch.
1260180	1262180	I think the net is great.
1262180	1263180	I think at least we're trying.
1263180	1265180	I think God loves to try it.
1267180	1270180	I think that Jamie is just feeling undervalued,
1270180	1272180	that sort of thing.
1272180	1275180	With all ten women needed to tackle a food crisis,
1275180	1278180	Lauren has to bring Jamie back into the fold.
1278180	1280180	We need every single one of those girls in the group
1280180	1282180	to get through this.
1282180	1285180	I know what it feels like to fail
1285180	1287180	at something that you give your all to,
1287180	1290180	and I'm not prepared to go through that again.
1292180	1296180	I probably picture myself as a bit of a young leader.
1296180	1299180	In 2013, I decided to row across the Atlantic.
1299180	1302180	But the boat capsized, I split my head open.
1302180	1305180	The failure of the row just left a huge void in me.
1305180	1307180	And then I thought, yep,
1307180	1309180	the island is definitely something I want to do.
1309180	1311180	This is definitely how I'm going to get it back.
1311180	1315180	I always give my everything to whatever challenge I set myself.
1315180	1318180	So when I fail, I feel...
1318180	1320180	I feel that in a big way.
1321180	1323180	Jay? Jamie?
1324180	1326180	So, I just want to clear the air.
1326180	1329180	I was feeling like you weren't helping out,
1329180	1332180	but what I should have done, absolutely what I should have done,
1332180	1334180	is come and talk to you about it.
1335180	1338180	I remember I woke up with them bites all over my face,
1338180	1341180	and that put me in a sort of vicious cycle
1341180	1344180	where I was, like, just not enjoying being here
1344180	1347180	and not motivated to do anything.
1347180	1350180	Get more involved. If you want to do stuff, like...
1350180	1353180	I do sometimes feel like I can't be arsed.
1353180	1355180	SHE LAUGHS
1355180	1357180	Oh, no!
1357180	1358180	I'm sorry.
1358180	1360180	I...
1360180	1362180	..probably come across selfish,
1362180	1364180	but I hope that they can...
1365180	1369180	..understand that I didn't mean to hurt anyone's feelings and...
1372180	1376180	..I don't want to leave, you know, this island
1376180	1378180	feeling sour and bitter.
1380180	1383180	So, I think we're here. Yeah.
1383180	1385180	So, this is our beach.
1385180	1387180	Lauren's plan now is to search for food
1387180	1389180	beyond the confines of their beach.
1389180	1392180	We go up that track until we hit that middle path. Correct.
1392180	1394180	Then we go down with the sea.
1395180	1397180	Always on our left-hand side.
1397180	1400180	She leads a hunting party deep into the jungle.
1400180	1402180	See you later.
1402180	1403180	Along the coast...
1403180	1405180	SHE SCREAMS
1405180	1409180	Oh! My nail got stuck in this fucking gooey bat!
1409180	1413180	..vegetarian Jamie has volunteered to scavenge for limpets
1413180	1415180	to feed the rest of the group.
1415180	1417180	Oh, my God. Honestly, what is that?
1417180	1419180	Oh!
1419180	1422180	SHE SCREAMS
1422180	1424180	Anything?
1424180	1426180	Does that look rotten to you?
1426180	1429180	Yeah, yeah, an animal's been at it.
1429180	1431180	We've got snails the size of your head.
1431180	1434180	Woo-hoo! Shut the front door.
1434180	1436180	Wow!
1436180	1438180	The women on the other side of the island
1438180	1441180	are still on the hunt for yucca.
1441180	1445180	It would really suck to have come all of this way
1445180	1447180	and not find yucca.
1449180	1452180	Guys, I've just found a tin of something.
1452180	1453180	Whoa!
1454180	1456180	It might be a tin of peaches.
1456180	1457180	Oh, my God.
1457180	1458180	Thanks, baby.
1458180	1460180	SHE SCREAMS
1460180	1463180	Oh, my God!
1463180	1465180	That's going to make everyone super happy.
1465180	1467180	Yeah.
1467180	1468180	Guys!
1468180	1470180	Chloe!
1470180	1474180	We found two tins of baked beans!
1474180	1476180	You found beans?
1476180	1477180	SHE SCREAMS
1477180	1480180	The rusty tins are packed with protein and sugar
1480180	1483180	and may have been left by a hunting party from another island.
1483180	1485180	It's a lucky find.
1485180	1489180	Tonight, my dear, we have got a baked bean.
1489180	1491180	I can't wait.
1491180	1493180	I can't wait to eat it.
1493180	1494180	Oh!
1495180	1497180	What is in the tin?
1497180	1499180	Oh, wow!
1499180	1501180	It couldn't be better news for Jamie,
1501180	1505180	who survived on nothing but coconuts for weeks.
1505180	1507180	Fucking hell.
1507180	1509180	Oh, my God!
1509180	1512180	Is that not the nicest baked bean you've ever had in your life?
1512180	1513180	Beans!
1513180	1516180	You've actually turned the day around completely.
1516180	1519180	Thank you very much, Jamie.
1519180	1521180	Yeah, that was really sweet.
1521180	1525180	I've never been so excited about baked beans in all my life.
1525180	1528180	Oh, my God, this is amazing! This is amazing!
1528180	1531180	Oh, my God, what are we doing passing it round?
1531180	1534180	I can't even begin to tell you how good they are.
1534180	1536180	Oh, my God!
1539180	1541180	Sweet, yummy.
1542180	1545180	Tasty, tasty. Protein.
1545180	1548180	Thank you so much, girls.
1548180	1550180	From today onwards,
1550180	1553180	we're going to try and think about what needs to be done
1553180	1558180	to get the whole group to kind of work as one machine
1558180	1561180	to a point where we do have enough food.
1561180	1565180	It's Jamie's first belly-filling meal on the island.
1565180	1567180	Come on!
1567180	1569180	It's been six weeks!
1569180	1571180	No, it's been longer than that.
1572180	1574180	Oh, do you know what? Do you want to hear a funny story?
1574180	1576180	Oh, my God, this is hilarious.
1576180	1580180	As a dental technician, you know, like, the mould that you take of the teeth?
1580180	1584180	Well, you can use that stuff for also taking an impression of your cock.
1584180	1586180	That ex-boyfriend came round for dinner.
1586180	1588180	It was going on and on and on.
1588180	1590180	I want you to do my willy, I want you to do my...
1590180	1592180	Honestly, I've still got it to this day,
1592180	1595180	this big stone plaster cast of a willy.
1595180	1597180	Wow!
1597180	1600180	And it's like a lethal weapon, it weighs a tonne.
1600180	1601180	LAUGHTER
1602180	1605180	I personally have struggled.
1605180	1608180	Jesus, I have struggled.
1608180	1610180	But you know what?
1610180	1613180	To everyone that thought I wasn't going to survive...
1615180	1616180	..I'm here still.
1620180	1621180	Hiya!
1624180	1625180	6am.
1625180	1628180	We are on our way to catch some fishes.
1630180	1632180	Leaders Lauren and Jamie
1632180	1634180	and Lauren and Beth decide the time has come
1634180	1637180	for an all-out assault to conquer the island.
1637180	1640180	For the survivor, determination is a critical one
1640180	1644180	and I love that Winston Churchill quote that sums it up.
1644180	1648180	It just says, never, ever, ever quit.
1648180	1651180	Oh, that is beautiful.
1653180	1656180	So far, a big fish haul has eluded them.
1656180	1659180	The women are now praying their plan to reposition the net
1659180	1661180	has been successful.
1661180	1665180	I would give anything for there to be fish in this net now.
1665180	1667180	I'm scared, I don't want to look.
1667180	1669180	I'm in fear of disappointment.
1671180	1673180	Oh, what was that?
1673180	1675180	What have we got? What have we got?
1675180	1679180	So far, we've got two catfish, one other fish, two stingrays.
1679180	1680180	Yes!
1680180	1682180	LAUGHTER
1682180	1683180	Yes!
1683180	1685180	I'm so happy.
1685180	1687180	I'm so happy.
1687180	1689180	Give me!
1689180	1691180	Yes!
1691180	1694180	She'll have a fishy on a little dishy
1694180	1695180	She'll have a fishy...
1695180	1697180	Another stingray! Two!
1697180	1699180	Awesome work, awesome work.
1703180	1705180	So happy, it makes you so happy,
1705180	1707180	like, to know that you're going to eat.
1707180	1709180	That worry's not there now.
1712180	1714180	But it's sort of proved
1714180	1717180	that our survival skills aren't that bad
1717180	1718180	and we can make it work.
1719180	1720180	Yeah.
1727180	1729180	I do miss toilet seats.
1729180	1732180	Yeah, I can't wait to have a poo in the toilet.
1732180	1734180	Three days left on the island.
1734180	1736180	Guys, what's the plan for today?
1736180	1739180	We need two people to do water collection, ASAP.
1739180	1740180	I don't mind doing it again.
1740180	1742180	We just need to get shitloads of wood.
1742180	1745180	Then we're going to get on to cleaning this area,
1745180	1747180	cos it's gross.
1747180	1748180	Top plan, I love a plan.
1748180	1750180	Five minutes.
1751180	1755180	Lauren's new daily rota is galvanising the women.
1755180	1756180	Lauren, what are we doing?
1756180	1758180	Sweeping away the leaves.
1758180	1761180	Cos we're girls and we like a clean floor.
1763180	1765180	I'm going to put this over your head.
1765180	1766180	Oh, my God!
1766180	1768180	Get the camera down!
1768180	1769180	Oh, my God!
1771180	1775180	We've started to line the entrance with coconuts.
1775180	1776180	Now what we need is some candles.
1776180	1777180	Oh, wouldn't that be great?
1777180	1779180	Oh, wouldn't that be dreamy?
1779180	1781180	Seashell bunting.
1781180	1782180	It's absolutely beautiful.
1782180	1783180	I love making stuff.
1783180	1785180	That'll cost a fortune back home.
1785180	1788180	These guys can come together, they can look after each other,
1788180	1789180	they can build community,
1789180	1792180	they can find that kind of something inside that drives them on,
1792180	1794180	that positive stuff.
1794180	1796180	But also, ultimately, they're not just surviving,
1796180	1798180	they're now learning to thrive.
1798180	1800180	And that's when you kind of see the magic.
1800180	1803180	We've got enough food now, we've got enough water,
1803180	1806180	we've kept the fire going, and so our priority now is shelter.
1808180	1810180	Oh, here's a big bastard.
1810180	1811180	A big jobby.
1814180	1817180	Until that boat rocks up on this shore,
1817180	1820180	we're going to be tidying up, organising,
1820180	1821180	so it's about pride,
1821180	1823180	and it's wanting to show to the world
1823180	1826180	that what the majority of females are made of
1826180	1828180	and what we're capable of doing with nothing.
1828180	1830180	Oh, my God!
1831180	1833180	It's like a tent, isn't it?
1833180	1834180	Ooh!
1834180	1835180	Oh-ho!
1835180	1836180	Ooh!
1837180	1839180	Oh, God, it's nice, you know. It's a bit noisy.
1839180	1842180	Yeah, but... Oh, God, but it's comfortable.
1842180	1844180	Oh, it's lovely.
1844180	1847180	That is mega-wow!
1847180	1850180	I could rest my bones here for a while, me thinks.
1850180	1851180	And teamwork.
1851180	1854180	It's nice that we've all built something together, you know?
1854180	1856180	And I think it's amazing and awesome.
1858180	1859180	Carnival!
1859180	1861180	We'll take it to Rio.
1861180	1865180	Beth and Lauren's vision for how the island should run began.
1865180	1867180	Jesus, how much better is it?
1867180	1869180	I cannot begin to tell you.
1869180	1872180	Babes, come outside, I've got a present for you.
1872180	1873180	OK, close your eyes.
1873180	1874180	What is it?
1874180	1875180	Ready?
1877180	1879180	You fucking bitch!
1879180	1881180	I knew it was something like that!
1881180	1883180	I know you, you little bitch.
1885180	1887180	Relationships are renewed.
1887180	1889180	The camp is now secure and comfortable,
1889180	1891180	and finally there's food on the table.
1891180	1893180	This is our first lunch.
1893180	1894180	Now we've worked it out,
1894180	1898180	and I really think we have worked out how to do it.
1898180	1900180	Yay!
1900180	1902180	We've survived.
1902180	1906180	And most of all, now we are thriving.
1908180	1910180	Is the tide coming in or going out?
1910180	1911180	Coming in.
1913180	1916180	Becky, Lauren and Beth brave the morning tide
1916180	1918180	to fetch water for the camp.
1918180	1919180	We made it!
1919180	1921180	Whoo!
1921180	1923180	As they head back, Lauren and Beth
1923180	1925180	make a discovery.
1925180	1926180	Becky!
1927180	1929180	Oh, look what we found here!
1929180	1930180	Oh!
1930180	1932180	Oh, hi there!
1933180	1934180	Come and join me, ladies.
1934180	1936180	Yay!
1936180	1939180	Lauren plans to use a washed-up polystyrene block
1939180	1942180	as a raft to make the exhausting daily water run
1942180	1944180	easier and quicker.
1944180	1946180	Are you kidding me?
1946180	1947180	What?
1947180	1949180	The Vader raft?
1949180	1951180	That is amazing!
1951180	1952180	Whoo!
1953180	1959180	I never, ever thought it was going to be
1959180	1960180	as hard as it has been.
1960180	1963180	If I can complete this, then I know within myself
1963180	1967180	that I didn't fail at rowing across the Atlantic.
1967180	1968180	And I need that.
1968180	1969180	I need that closure.
1969180	1972180	I need that feeling that I am strong enough
1972180	1974180	within myself to finish something.
1974180	1976180	We come with water.
1976180	1978180	This hand is next to the navy.
1978180	1980180	Bear grouse can bugger off.
1980180	1981180	We've got Lauren.
1981180	1982180	We're fine.
1982180	1984180	I'm coming!
1984180	1986180	With the fight for survival mastered,
1986180	1989180	they can now embrace the island's delights.
1989180	1991180	Great swim!
1993180	1995180	I think in both survival and in life,
1995180	1997180	you know, good things and worthwhile things
1997180	1998180	don't always come easy.
1998180	2001180	And for those that can endure on the island,
2001180	2003180	there will come a time when they will be able
2003180	2004180	to make the most of it.
2004180	2006180	And I think that's what we're going to do.
2006180	2009180	I'm sure on the island there will come a sense of pride
2009180	2011180	that money really can't buy, you know,
2011180	2013180	and it's a pride that will have been hard earned
2013180	2016180	through heart, through grit and through endeavour.
2026180	2027180	What are we up to?
2027180	2030180	We're going to check the net and...
2030180	2031180	Crab hunting!
2031180	2033180	Woo-hoo!
2033180	2035180	So excited!
2036180	2039180	As their days on the island draw to a close,
2039180	2043180	the women are seizing every opportunity to get food.
2043180	2045180	Quick, quick, quick, quick, quick!
2045180	2046180	Oh!
2046180	2047180	Julie's got a big one!
2047180	2048180	Right, got him!
2048180	2049180	Give us that bucket!
