start	end	text
729600	731600	It's the best thing ever. Oh!
731600	735600	That's almost better than cunnilingus.
735600	737600	I don't like them being down there.
737600	739600	What?
739600	741600	I get scared.
741600	744600	I don't... Like, what the fuck are they doing?
744600	746600	And their little beady eyes.
748600	750600	Don't like it. Don't like it at all.
750600	752600	I'm like, get up, get up!
752600	754600	Oh, my God.
761600	765600	Excuse the farting.
765600	767600	What's that fucking smell?
767600	769600	I know, it's awful.
769600	772600	Last night, the women ate the rancid preserved pork,
772600	774600	but it's backfired on them this morning.
774600	776600	God, that was awful.
776600	778600	I'm going to have to go.
778600	780600	Oh, no, you're not going to be safe, are you?
780600	782600	I don't know. I don't feel very well.
782600	784600	Sorry!
784600	787600	I'm basically shitting myself,
787600	789600	and I've no idea when it's going to happen,
789600	791600	and I have 30 seconds to go.
794600	798600	Basically, then what happens is that you have explosive water,
798600	800600	diarrhoea coming out of you.
801600	803600	Twice now I haven't been able to make it,
803600	808600	and I've had to bring back, like, my soiled pants and wash them.
808600	811600	Harvey, can you take this... I'll take the head.
811600	813600	Can you take the white thing for me?
813600	815600	With the preserved pork no longer edible,
815600	817600	the women remove the pig's remains
817600	819600	and jerrycan a pewter.
819600	821600	This is the first time they've taken the jerrycan
821600	823600	and the pitted meat from the camp.
823600	825600	It's rancid.
825600	827600	Is the head in here?
827600	829600	Rotting head.
829600	831600	Fucking tick!
831600	833600	I think we just ditched all of this shit.
833600	835600	Yeah, none of it's moving back.
835600	837600	We don't need that canister, we don't need any of this.
837600	839600	I don't need this in my life right now!
839600	842600	Unconvinced they could salvage a rancid jerrycan
842600	845600	and use it to purify the water again,
845600	847600	the women throw it away.
847600	848600	Oh, sorry.
848600	849600	I'm coming out.
849600	852600	I've learned from experience that big disasters
852600	855600	are often made up of quite small mistakes,
855600	857600	but they have consequences,
857600	859600	and it sets off like a chain reaction,
859600	862600	and that chain can be very hard to break.
862600	865600	Now, with only one jerrycan to produce all their water,
865600	870600	the women are unknowingly heading towards a dehydration crisis.
870600	873600	We've lost half our buckets and half our containers now.
873600	875600	But we'll find more buckets and containers.
875600	877600	We couldn't possibly have brought those back.
877600	880600	I mean, they were just a rack.
880600	884600	In one stroke, the women have halved the amount of drinking water
884600	887600	they can produce and have permanently disrupted
887600	889600	their purification system.
889600	892600	Vegetarian Jamie is unimpressed.
892600	893600	I'm not happy.
893600	897600	That's how much water I've got left.
897600	901600	I had that in this morning, so that's all I've drank today.
901600	904600	I'm pissed off at the fucking situation.
904600	906600	And I think I've got PNT.
906600	908600	Uh-oh.
908600	910600	Yeah.
910600	912600	Four weeks in,
912600	915600	and the women are entering uncharted survival territory.
915600	917600	It's fucking hard.
917600	919600	Like, it's not a joke. It's really hard.
919600	921600	And I miss everybody.
921600	923600	I miss my family so much,
923600	927600	and I miss my boyfriend so much and my best friend so much,
927600	931600	and all I want to do is, you know, have something substantial to eat
931600	935600	or have some water that doesn't taste like the bottom of a swamp.
935600	939600	But I just keep telling myself I have to keep pushing on.
941600	945600	The women have unwittingly put themselves at risk of dehydration
945600	948600	after discarding a contaminated jerry can.
948600	952600	It means they can now only boil and purify half the amount of drinking water.
952600	954600	When that happened yesterday, I was like...
954600	955600	Yeah.
955600	956600	She lost it.
956600	958600	Don't ask for much, do you?
958600	959600	Coconut's a problem.
959600	960600	Exactly.
960600	964600	Jamie is furious with the other women and decides to take drastic action.
965600	967600	I'm really annoyed, actually.
967600	969600	I'm going on strike now.
969600	972600	I'm going to do what I want, when I want.
972600	975600	I'm not doing anything else apart from the water.
975600	978600	Because I cannot live without water.
980600	981600	Rolling!
983600	985600	Jamie has withdrawn her labour from the group
985600	988600	and will now only do the one job that benefits her,
988600	991600	collecting and purifying the water.
991600	993600	I'm going to be water bitch.
993600	995600	Because nobody else gets a shit.
995600	996600	I don't understand.
996600	998600	Where do you think it fucking comes from?
998600	999600	A tap?
1001600	1003600	I work on my own now,
1003600	1007600	so it's quite fun not having anybody to tell me what to do.
1007600	1010600	I don't really like anybody bossing me about.
1010600	1015600	On the island, ideally, I would really like a fun bunch of girls.
1015600	1018600	Anyone that took themselves too seriously,
1018600	1020600	I would find that a bit difficult.
1020600	1027600	It's just a never-ending circle of chores to be done.
1027600	1032600	In camp, the women are working through their long list of daily jobs.
1032600	1036600	We have basic chores that have to be done on a daily basis
1036600	1037600	or else we won't survive.
1037600	1042600	Getting wood for the fire, getting water and finding food.
1042600	1046600	And if we don't succeed in those, everything goes to hell in a handguard.
1046600	1049600	After this, I'm going to filter the water.
1049600	1053600	I'm going to filter the water and then I'm going to have a bath,
1053600	1058600	brush my teeth, wash my clothes, chill out.
1058600	1060600	Surviving takes hard graft
1060600	1063600	and everyone working together as a community.
1063600	1068600	You've got to do all you can to keep a group cohesive and together,
1068600	1070600	because when it's together, it's strong.
1070600	1073600	It's not strong when it's fragmented and broken.
1075600	1077600	Definitely have more water than you.
1077600	1078600	You bitch.
1078600	1079600	You talk too much.
1079600	1080600	Shut up.
1080600	1081600	You took the bag off.
1081600	1083600	You shouldn't have seen mine.
1083600	1086600	The water wonderers return.
1086600	1088600	Jamie starts purifying the water.
1088600	1091600	It's a process that takes up to three hours
1091600	1096600	but will now only produce one can's worth of water to drink.
1096600	1098600	I feel like I'm going to faint.
1098600	1101600	Julie and Havilah have moved on to their next job of the day,
1101600	1103600	collecting firewood.
1103600	1105600	Is that hard work, girls?
1105600	1108600	So hard work.
1108600	1110600	I have to sit down.
1110600	1112600	Down all the way.
1112600	1113600	Drained?
1113600	1114600	Drained.
1114600	1117600	My mum had an expression and it's very true.
1117600	1120600	Only willing horses get work to death.
1120600	1122600	My mum used to say that.
1122600	1123600	Dead now.
1123600	1125600	She was work to death.
1126600	1127600	She was.
1133600	1136600	You've got some colour, Jamie.
1136600	1137600	Good.
1137600	1140600	I'm going to bed in the Scottish again.
1140600	1141600	2pm.
1141600	1143600	While the other women remain hard at work,
1143600	1147600	Jamie is relaxing on the beach and it hasn't gone unnoticed.
1147600	1150600	I feel like I haven't stopped today.
1150600	1154600	Like, it's one job after the other after the other.
1154600	1156600	It's how it is.
1156600	1159600	Being here, you've just got to be so busy.
1159600	1161600	You've got to work as a team as well.
1161600	1162600	I know.
1162600	1163600	I know.
1163600	1168600	I struggle to understand how some people function
1168600	1170600	on just doing one thing a day.
1172600	1174600	Hey, tits McGee!
1174600	1176600	Who the fuck thought?
1176600	1179600	Jamie again, sunbathing on the beach.
1179600	1183600	There is a large handful of us that work solidly the whole time.
1183600	1185600	Not for ourselves, though.
1185600	1186600	For the whole team.
1186600	1188600	So the whole team can benefit from it.
1188600	1189600	I'm no good.
1189600	1191600	I'm no good.
1191600	1193600	Not everyone can benefit from it.
1193600	1194600	I'm naked here.
1194600	1196600	Stop filming me.
1196600	1199600	And not everyone has that same level of responsibility
1199600	1201600	and it's a joke.
1201600	1204600	Jamie is so annoying.
1204600	1206600	If she hadn't have gone and got water,
1206600	1209600	then she would have done absolutely nothing for the whole day.
1209600	1212600	Especially cos there's so much to do right now.
1212600	1215600	It just made me really frustrated and angry.
1215600	1220600	Kind of a little bit like, where's the fucking team spirit gone, man?
1220600	1221600	Bike meeting!
1221600	1226600	Something had to be said because I was getting fucked off.
1226600	1228600	We are a small group now.
1228600	1230600	There's only ten of us.
1230600	1233600	And so we need everybody to be hands on deck.
1233600	1235600	And that isn't happening.
1235600	1237600	It's becoming really obvious, like,
1237600	1240600	that certain people are doing lots of things
1240600	1244600	and sometimes I do feel like some people aren't doing as much.
1244600	1245600	Everybody is naked.
1245600	1246600	Everybody is naked.
1246600	1247600	Everybody is naked.
1247600	1248600	Everybody is naked.
1248600	1249600	Everybody is naked.
1249600	1250600	Everybody is naked.
1250600	1251600	Everybody is naked.
1251600	1253600	Everybody is depleted of energy in a way.
1253600	1257600	Get over that and accept that everyone has to pull their weight.
1257600	1260600	Does everyone feel like they are contributing the same?
1260600	1262600	That's what I would want.
1262600	1263600	Well, I do.
1263600	1265600	I do, yeah, actually.
1265600	1268600	I don't like sitting here, and people are making out,
1268600	1270600	as if some people are being lazy in the camp
1270600	1272600	and not pulling their weight.
1272600	1275600	It's not just a one-job day, which is my thing.
1275600	1276600	No, of course not.
1276600	1278600	But, you know, the jobs continue.
1278600	1283600	There are certain jobs that I don't feel that I actually need to partake in.
1283600	1285600	What do you mean by that?
1285600	1287600	I can help with things that will benefit me.
1287600	1289600	That means anything to do with water.
1289600	1291600	But things that won't benefit me?
1291600	1293600	No, I don't care.
1293600	1296600	It's just crazy, crazy talk.
1296600	1300600	It's just the lack of acknowledgement that, in fact,
1300600	1302600	they weren't pulling their weight.
1302600	1304600	How can you be so selfish?
1304600	1306600	How can you not give a shit about anybody else?
1306600	1310600	I mean, it's just complete bullshit.
1310600	1314600	I don't like getting told what to do and when to do it.
1314600	1317600	So if I want to lie down and sunbathe for an hour,
1317600	1319600	everybody else can fuck off.
1319600	1321600	Lauren's upset, Jamie's upset.
1321600	1323600	Interesting they've heard them both say
1323600	1325600	that they've been bullied by the other one.
1325600	1327600	I just think they should just hug it out.
1327600	1331600	Hug it out over a nice glass of warm swamp water.
1331600	1334600	With all the infighting, they've not noticed
1334600	1336600	that the water supply is dwindling.
1336600	1337600	It's turning to a standstill.
1337600	1339600	Realistically, the women need to drink
1339600	1341600	about three litres of water a day.
1341600	1343600	At the moment, with only one jerrycan,
1343600	1346600	they're averaging just one, and you can't sustain that.
1350600	1352600	Maybe a little drop more, darling?
1352600	1354600	Today, Jamie has managed to boil and filter
1354600	1356600	the one remaining jerrycan,
1356600	1358600	but water is already running low.
1358600	1360600	Doesn't look very much to me.
1360600	1362600	No, it's not much at all.
1362600	1364600	With not enough water to go round,
1364600	1366600	Julie and Georgina take the line
1366600	1369600	to the last cup before leaving camp to go fishing.
1369600	1371600	There's only so much water in a jerrycan,
1371600	1375600	and it just so happens that you are at the back of the queue
1375600	1377600	because you're doing other things
1377600	1379600	and you don't get to fill up your bottle,
1379600	1381600	then there's barely any water left for you.
1381600	1383600	I've got a nice bit of tangled net here,
1383600	1385600	which I'm going to try and get some crabs with.
1385600	1386600	Good, good.
1386600	1387600	Did you get your water?
1387600	1389600	Yeah, to me. Have you got yours?
1389600	1390600	Yeah.
1390600	1391600	Do you want to put it in there?
1391600	1392600	It's all right, I can manage it.
1392600	1393600	OK.
1396600	1400600	Come on, fellas.
1400600	1403600	Just even a little one.
1403600	1405600	Big saustern, isn't it?
1405600	1406600	Yeah.
1406600	1410600	Back in camp, Lauren and Becky are getting ready to hunt.
1410600	1412600	They're prepared, just in case.
1415600	1417600	We have no water to drink.
1417600	1419600	We're going to have to go, aren't we?
1419600	1420600	Yes, boss.
1420600	1423600	Lauren, Beth and Becky have to leave camp to hunt
1423600	1425600	with nothing to drink.
1426600	1429600	Trying to look for food in around here
1429600	1432600	is like trying to look for a needle in a haystack.
1432600	1436600	I definitely feel like Beyoncé in the Survivor video now.
1436600	1438600	It's not as glamorous.
1440600	1442600	Bit humid in here, isn't it?
1442600	1444600	Hot, no water either.
1444600	1446600	Not the best idea.
1446600	1449600	Without water, the heat is beating them,
1449600	1451600	and the hunting party have no choice
1451600	1453600	but to return to camp empty-handed.
1453600	1455600	Oh, my God, that sun is hot.
1455600	1456600	It is hot.
1459600	1461600	Come on, fishies.
1461600	1464600	On the rocks, Julie and Georgina have now been fishing
1464600	1467600	for four hours in 30-degree heat.
1467600	1469600	Oh, here's a boxfish.
1469600	1471600	Bugger off.
1471600	1472600	Look at that.
1472600	1475600	Don't you go any further forward on that wall.
1475600	1476600	Shit.
1476600	1478600	Oh, dear. My head just went, then.
1478600	1480600	Just sit down.
1480600	1481600	Oh, dear me.
1481600	1483600	I nearly hit the deck then, Julie.
1483600	1485600	Everything went white.
1485600	1487600	Oh, fucking hell.
1487600	1489600	Do you mind if we make our way back?
1489600	1490600	I just feel a bit rough.
1490600	1493600	I think the two of us have got sunstroke.
1493600	1496600	With their water intake now down to just one litre a day,
1496600	1498600	the women don't know it,
1498600	1501600	but they are chronically dehydrated.
1501600	1504600	If they don't start upping their fluid intake immediately,
1504600	1506600	their kidneys will struggle to cope,
1506600	1508600	toxins build up in your body,
1508600	1511600	and I reckon within days, their internal organs will shut down.
1511600	1513600	And I'm not being dramatic about this.
1513600	1514600	They're in a lot of trouble.
1514600	1516600	They're in a lot of trouble right now.
1518600	1521600	Oh, my God.
1521600	1524600	We've been out in the sun too long.
1524600	1527600	How are you doing, Jules?
1527600	1529600	It's a good source of love.
1529600	1533600	Every time we moved, like, to sit up, stand up or sit down,
1533600	1535600	you know, we'd go all, ooh.
1535600	1537600	You know what I mean?
1537600	1540600	I feel like we've been stupid to sit out in the sun in that heat
1540600	1543600	with no water in the middle of the day.
1543600	1545600	It's so frustrating.
1545600	1547600	It's so frustrating because we could see all the fish there
1547600	1549600	and we desperately wanted to...
1549600	1550600	I'm coming with you next time, Brie.
1550600	1552600	..catch them back.
1552600	1555600	I'm too tired to even speak.
1561600	1563600	I hate being like this.
1569600	1571600	It's horrible.
1571600	1574600	Not having the energy to do anything.
1578600	1582600	Yesterday, Julie and Georgina went fishing without enough water
1582600	1584600	and collapsed from dehydration.
1584600	1587600	I can't stand this lack of strength in myself
1587600	1589600	and lack of energy
1589600	1592600	and inability to keep going all day
1592600	1594600	because my body just won't let me.
1594600	1597600	Since discarding a contaminated jerrycan
1597600	1599600	and halving their water production,
1599600	1601600	it's slowly dawning on the water.
1601600	1604600	They've told the women that they're facing chronic dehydration.
1604600	1607600	There's just not enough water for everyone at the moment.
1607600	1610600	We've all got pretty much empty bottles at the moment,
1610600	1612600	so I now need to wait for this to get boiled,
1612600	1614600	which is going to take a long time.
1614600	1616600	Oh, fuck!
1616600	1617600	Oh!
1617600	1618600	What's up?
1618600	1620600	Water's just tipped over.
1620600	1622600	Fuck, fuck, fuck.
1622600	1624600	Oh, for fuck's sake!
1624600	1628600	Now, we've got one shitty jerrycan and it falls predictably.
1628600	1630600	I knew it was going to fucking fall,
1630600	1632600	but by the time she's picked it up,
1632600	1635600	all the water's fallen out.
1635600	1637600	I'm not drinking it off.
1637600	1639600	Nobody is.
1642600	1644600	I am feeling weak right now.
1644600	1645600	Are you?
1645600	1647600	I can't get up the sand.
1647600	1651600	It's like an effort to walk.
1651600	1654600	And it's so tiring.
1654600	1656600	I don't know about you, Georgie, but I keep going light-headed.
1656600	1657600	Do you?
1657600	1658600	Yeah, every time I bend over.
1658600	1659600	It's terrible.
1659600	1660600	That seems really strange,
1660600	1662600	but every time I sort of bend down to do something
1662600	1666600	and then get back up, I get really dizzy.
1666600	1671600	I think everyone's feeling the same, aren't they?
1671600	1673600	I am really, really concerned about each of us
1673600	1675600	because we're not drinking enough.
1675600	1678600	I mean, some people are drinking less than a litre a day.
1678600	1680600	I think it's just got worse and worse and worse.
1680600	1683600	Each of us is feeling like we're going to faint
1683600	1686600	at several points during the day.
1686600	1688600	Having spotted the tell-tale signs
1688600	1689600	of serious dehydration,
1689600	1692600	Dr Belinda calls an emergency meeting.
1692600	1694600	The biggest killer out here,
1694600	1697600	our biggest, highest risk is dehydration.
1697600	1700600	We should be getting two litres to four litres a day.
1700600	1704600	If everyone has one small bottle when you wake up,
1704600	1707600	then at least you're a quarter of the way there already.
1707600	1709600	Look, we are in scary territory
1709600	1712600	where we just don't know what's happening to our bodies
1712600	1716600	and there could be an effect on our vital organs as well.
1716600	1717600	Your kidneys,
1717600	1720600	and also your central nervous system.
1720600	1724600	So if you experience any weird symptoms at all, do tell me.
1726600	1729600	On that note, I just need a sample of your urine.
1729600	1734600	It's going to give me a general idea of any alarming kidney problems.
1734600	1735600	Hi, Belinda.
1735600	1737600	Yay, thank you.
1737600	1739600	Belinda will send the samples
1739600	1742600	to my support medical team on a nearby island.
1742600	1746600	So if any of us are in extreme danger, then what happens?
1746600	1749600	You'd be evacuated off.
1749600	1752600	If there's any indication of serious damage to your kidneys,
1752600	1755600	then we would need to look into that immediately.
1755600	1758600	And is it possible for some of us to be in this state
1758600	1760600	without knowing about it?
1760600	1764600	Yeah, because a lot of the symptoms mimic problems that we actually have.
1764600	1767600	Tiredness is a big thing with kidney failure.
1770600	1772600	Nausea as well.
1772600	1775600	We could well be in this serious situation, be unaware of it.
1776600	1779600	And it was quite alarming what she had to say, really,
1779600	1783600	about the way that our bodies can start to fail.
1783600	1785600	I suppose I should have paid more attention
1785600	1787600	to what was going to happen to my body.
1787600	1791600	I was surprised that I was potentially at such risk.
1792600	1795600	The spirit is willing, but the flesh is weak.
1796600	1798600	Oh, my God!
1798600	1801600	Whose is that short one? Georgina.
1801600	1803600	It's like Guinness.
1806600	1809600	To investigate their health further,
1809600	1811600	Dr Belinda also weighs the women.
1813600	1815600	115.
1815600	1817600	I don't know what you were before.
1817600	1819600	I think I was 120.
1819600	1821600	We're quite fragile in a sense,
1821600	1827600	and the fact is that the things that are kind of deteriorating in my body
1827600	1829600	are my gums and my tits.
1829600	1833600	If that continues, then I will probably end up being skeletal
1833600	1835600	within about two or three weeks.
1836600	1838600	And just kind of give up and just be like,
1838600	1840600	do you know what, let the fucking vultures peck at me.
1840600	1842600	I was one too far.
1842600	1844600	Oh, so you've lost a lot, haven't you?
1844600	1847600	You are 116.
1848600	1850600	I can't have lost nine pounds.
1850600	1852600	You do look really, really thin.
1858600	1861600	I expected to lose a few pounds each week.
1861600	1863600	You're not fucking nine pounds.
1863600	1865600	Bit of a fucking hike, isn't it?
1866600	1869600	At that rate, I'm not...
1869600	1872600	You're going to be fucking carrying me off on a stretcher.
1872600	1874600	You know what I mean?
1874600	1876600	I'm so fucking tired.
1876600	1878600	You're tired cos you never bloody stop.
1878600	1880600	Well, that's...
1880600	1882600	You're like a bloody Duracell bunny, Julie.
1882600	1883600	I'm not.
1883600	1884600	You are.
1884600	1885600	Really not.
1885600	1886600	You are.
1886600	1888600	The women may feel at rock bottom,
1888600	1892600	but an instinct to stay alive really is deep within us all.
1892600	1895600	You know, our subconscious wants us to survive and to thrive.
1895600	1897600	Let's have a little scavenge
1897600	1899600	and see what we can find in this shit heap.
1899600	1903600	The group make a last-ditch attempt to produce more drinking water.
1903600	1905600	Having discarded one of the jerrycans,
1905600	1909600	Fi, Julie and the others forage for a second suitable container
1909600	1910600	to boil water.
1910600	1912600	What's that there?
1912600	1914600	Basically just a load of shit.
1914600	1916600	Nothing very useful, I don't think.
1916600	1919600	Metal is something that really is important.
1919600	1920600	I haven't seen any.
1920600	1921600	It's all plastic.
1921600	1923600	It's all plastic.
1923600	1924600	It's all plastic.
1924600	1927600	I mean, it's all plastic, and you can't obviously boil it.
1928600	1931600	I am certain it's plastic.
1931600	1934600	If we don't get the things we need, we won't survive.
